Country (Name),Country (ISO3 code),ASFIS species (Name),ASFIS species (3-alpha code),FAO major fishing area (Name),FAO major fishing area (Code),[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
"Tanzania, United Rep. of",TZA,Seerfishes nei,KGX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1292,,1688,,1420,,666,,1032,,1149,,1697,,2240,,1683,,1013,,984,,1298,,1823,,1760,,840,,1401,,1470,,1071,,1489,,1334,,2120,,1382,,1500,,594,,544,,680,,766,,750,,751,,651,,974,,711,,1014,,451,,652,,757,,783,,1002,,1156,,1164,,1537,,1566,,3102,,2188,,2133,,2226,,2226,,2226,,2226,,2226,
"Tanzania, United Rep. of",TZA,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,,20,,29,,24,,20,,34,,79,,109,,41,,25,,11,,27,,76,,26,,30,,46,,36,,17,,23,,43,,52,,36,,35,,23,,43,,29,,33,,37,,28,,37,,40,,26,,24,,31,,65,,63,,145,,101,,112,,111,,156,,160,,316,,320,,312,,371,,371,,371,,371,,371,
"Tanzania, United Rep. of",TZA,Striped marlin,MLS,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,14,,9,,9,,7,,8,,10,,41,,13,,5,,8,,27,,35,,29,,27,
"Tanzania, United Rep. of",TZA,Swordfish,SWO,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,61,,579,,70,,67,,85,,54,,63,,122,,67,,32,,37,,38,,0,,0,,1,
"Tanzania, United Rep. of",TZA,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,1,,0.39,,0,,0,,0,,0,,0,
"Tanzania, United Rep. of",TZA,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,490,,691,,893,,787,,686,,700,,1661,,2288,,855,,521,,232,,550,,1538,,486,,577,,874,,684,,320,,438,,810,,998,,678,,660,,443,,827,,552,,623,,700,,536,,700,,1145,,1114,,1007,,946,,1429,,1701,,2403,,1285,,1289,,1284,,1739,,1873,,3536,,3497,,3441,,4011,,4013,,3904,,3904,,3905,
Thailand,THA,Albacore,ALB,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,2,,0,,47,,29,,21,,14,,0,,0,,0,,0,,2,,0,,2,,14,,37,,0,,0,,0,,0,
Thailand,THA,Albacore,ALB,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,0,,16,,166,,122,,380,,115,,23,,24,,263,,10,,3,,2,,416,,65,,0,,0,,0,,0,
Thailand,THA,Bigeye tuna,BET,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,342,,154,,9,,65,,33,,31,,83,,342,,36,,153,,172,,67,,107,,225,,271,,197,,0,,0,,0,,0,
Thailand,THA,Bigeye tuna,BET,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,40,,10,,31,,78,,1710,,4103,,1521,,2332,,2309,,171,,182,,341,,224,,101,,197,,0,,0,,0,,0,
Thailand,THA,Black marlin,BLM,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,2,,0,,0,0,0,0,1,,2,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
Thailand,THA,Black marlin,BLM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,,1,,0,,4,,1,,0,,2,,0,,0,,0,,0,,0,,0,,18,,23,,0,,0,,0,,0,
Thailand,THA,Blue marlin,BUM,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,,1,,0,0,11,,2,,0,0,2,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Blue marlin,BUM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,0,2,,20,,4,,3,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
Thailand,THA,Frigate and bullet tunas,FRZ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,195,,483,,455,,729,,522,,1240,,773,,684,,889,,110,,36,,185,,1321,,492,,729,,1698,,800,,7471,,1588,,1180,,1000,,1000,,1360,,1220,,989,,1471,,1208,,1137,,1122,,419,,1034,,1018,,814,,1160,,1159,,1593,,1470,,1149,,1267,,1303,,1108,,1633,,962,,770,,923,,1157,,1013,,1205,,635,,864,
Thailand,THA,Indo-Pacific sailfish,SFA,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,0,0,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
Thailand,THA,Kawakawa,KAW,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,145,,436,,414,,680,,489,,1155,,716,,647,,826,,112,,53,,294,,1225,,448,,742,,1539,,724,,4552,,2390,,2392,,4844,,7637,,8380,,7501,,6089,,9051,,7434,,7003,,6904,,2566,,6340,,6232,,4984,,7089,,7097,,9764,,9011,,7028,,7519,,7832,,6709,,9997,,5881,,4710,,5610,,7066,,6220,,7399,,5104,,6101,
Thailand,THA,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,...,0,
Thailand,THA,Longtail tuna,LOT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,27,,205,,194,,320,,227,,544,,338,,305,,390,,1920,,709,,1606,,7110,,6782,,5982,,2411,,1922,,1820,,1297,,1529,,1039,,5620,,2169,,3536,,2177,,3731,,2857,,2788,,2701,,5799,,4838,,1726,,3536,,3907,,2864,,1819,,2567,,6218,,4376,,5714,,2701,,9568,,7508,,3681,,4803,,2872,,4183,,4164,,4798,,3162,
Thailand,THA,Longtail tuna,LOT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,...,0,
Thailand,THA,Seerfishes nei,KGX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,306,,531,,396,,757,,288,,327,,1532,,2071,,1305,,2113,,2018,,2482,,1887,,1892,,1219,,1951,,2283,,2833,,1939,,2503,,2967,,2848,,3911,,4125,,3077,,4770,,3835,,3651,,3580,,4814,,4213,,4861,,6275,,6343,,6429,,7114,,8121,,6509,,4752,,4333,,2145,,2227,,2439,,1174,,1044,,581,,1088,,853,,367,,447,
Thailand,THA,Skipjack tuna,SKJ,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1110,,460,,0,,0,,0,,0,0,441,,1124,,215,,1080,,1895,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Skipjack tuna,SKJ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,7971,,16395,,7304,,5923,,6452,,474,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Southern bluefin tuna,SBF,"Indian Ocean, Eastern",57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Southern bluefin tuna,SBF,"Indian Ocean, Western",51,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,82,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Striped marlin,MLS,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,0,,0,,0,,1,,0,0,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Thailand,THA,Striped marlin,MLS,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,,1,,0,0,0,,0,,0,,0,,0,,0,,0,,11,,2,,0,,0,,0,,0,
Thailand,THA,Swordfish,SWO,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,,6,,1,,10,,2,,1,,2,,2,,0,,0,,0,,3,,0,...,0,...,0,...,2,,0,,0,,0,,0,
Thailand,THA,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,0,3,,17,,4,,0,,6,,59,,55,,81,,13,,25,,57,,78,,66,,0,,0,,0,,0,
Thailand,THA,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,58,,254,,180,,118,,0,,0,,0,,0,,0,,0,,11,,0,,0,,0,
Thailand,THA,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,428,,242,,63,,66,,3,,0,0,86,,278,,60,,72,,1006,,15,,0,...,57,,124,,109,,0,,0,,0,,0,
Thailand,THA,Yellowfin tuna,YFT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,208,,6,,2,,148,,2348,,2508,,1083,,1023,,1117,,346,,77,,82,,57,,187,,107,,0,,0,,0,,0,
Timor-Leste,TLS,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,3,,3,,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,,3,,3,,3,E,3,E,3,E,3,E,3,E,3,E
Timor-Leste,TLS,Yellowfin tuna,YFT,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,3,,3,,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,E,3,,3,,3,,3,E,3,E,3,E,3,E,3,E,3,E
Ukraine,UKR,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1172,,1056,,235,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Un. Sov. Soc. Rep.,SUN,Blue marlin,BUM,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,100,,100,,0,0,0,0,0,,100,,0,,0,0,0,0,0,0,9,,0,,2,,14,,1,,0,,0,,0,,2,,2,,10,,4,,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Un. Sov. Soc. Rep.,SUN,Indo-Pacific sailfish,SFA,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,100,,0,0,0,0,0,,0,,0,,0,,0,,0,0,0,0,0,,0,,5,,22,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Un. Sov. Soc. Rep.,SUN,Swordfish,SWO,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,0,0,0,23,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Un. Sov. Soc. Rep.,SUN,Tuna-like fishes nei,TUX,"Indian Ocean, Eastern",57,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,332,,20,,3,,0,,0,,0,,2,,1102,,53,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
Un. Sov. Soc. Rep.,SUN,Tuna-like fishes nei,TUX,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,,1100,,2100,,4400,,3900,,5300,,3900,,4000,,3400,,3100,,2400,,1400,,498,,280,,132,,432,,28,,58,,441,,390,,575,,563,,2020,,5562,,8624,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...
United Arab Emirates,ARE,Frigate and bullet tunas,FRZ,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,0,0,0,0,0,0,0,100,,100,,100,,100,,100,,100,,100,,100,,1000,,500,,500,E,470,,540,,576,,620,,621,,650,,630,,650,,651,,737,,572,,578,,618,,620,,636,,376,,380,,320,,350,,250,,216,,200,,101,,134,,284,,279,,264,,1053,,800,,600,,600,,600,,600,,600,,600,
United Arab Emirates,ARE,Indo-Pacific king mackerel,GUT,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2564,,2457,,526,,1224,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
United Arab Emirates,ARE,Kawakawa,KAW,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,100,,140,,2000,,1045,,1045,E,982,,1396,,2108,,2260,,2347,,2400,,2325,,2395,,1400,,2725,,2394,,2418,,2500,,2512,,2605,,868,,1000,,850,,845,,676,,719,,700,,125,,219,,330,,332,,313,,1667,,1250,,850,,850,,850,,850,,850,,850,
United Arab Emirates,ARE,Longtail tuna,LOT,"Indian Ocean, Western",51,600,,600,,600,,600,,800,,800,,800,,1000,,1000,,1500,,1500,,1500,,1800,,1800,,1800,,1900,,1900,,2000,,2000,,2000,,900,,900,,900,,900,,1500,,1500,,1400,,1400,,1400,,1400,,1400,,350,,4000,,3000,,3000,E,2830,,3973,,3654,,3930,,3938,,3938,,3815,,3959,,4000,,4466,,5715,,5775,,3671,,3678,,3739,,1725,,1720,,2238,,3364,,2360,,2270,,2075,,2011,,328,,707,,805,,760,,1744,,1300,,900,,900,,900,,900,,900,,900,
United Arab Emirates,ARE,"Marlins,sailfishes,etc. nei",BIL,"Indian Ocean, Western",51,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,152,,152,,129,,192,,182,,194,,200,,200,,192,,199,,193,,193,,232,,239,,230,,233,,233,,250,,273,,145,,184,,132,,122,,700,,450,,218,,487,,492,,464,,149,,125,,100,,100,,100,,100,,100,,100,
United Arab Emirates,ARE,Narrow-barred Spanish mackerel,COM,"Indian Ocean, Western",51,700,,700,,700,,700,,900,,900,,900,,1200,,1200,,1800,,1800,,1800,,2100,,2100,,2100,,2300,,2300,,2400,,2400,,2400,,2000,,2200,,2200,,2200,,3400,,3400,,3300,,3300,,3300,,3300,,3300,,3060,,3220,,5000,,5000,E,4000,,6180,,5500,,6000,,5933,,5933,,5620,,5789,,5800,,6475,,6584,,6653,,7110,,7133,,7311,,6644,,7650,,3824,,5655,,5093,,4610,,3935,,3640,,3238,,8267,,8745,,8255,,5467,,11400,,17303,,17250,,17250,,17250,,17250,,17250,
